"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Rochester, MN-Mason City, IA-Austin, MN",611
"Davenport,IA-Rock Island-Moline,IL",682
"Des Moines-Ames, IA",679
"Omaha, NE",652
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Omaha, NE",652
"Des Moines-Ames, IA",679
"Davenport,IA-Rock Island-Moline,IL",682
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Sioux City, IA",624
"Des Moines-Ames, IA",679
"Omaha, NE",652
"Omaha, NE",652
"Rochester, MN-Mason City, IA-Austin, MN",611
"Des Moines-Ames, IA",679
"Rochester, MN-Mason City, IA-Austin, MN",611
"Omaha, NE",652
"Des Moines-Ames, IA",679
"Sioux City, IA",624
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Davenport,IA-Rock Island-Moline,IL",682
"Davenport,IA-Rock Island-Moline,IL",682
"Des Moines-Ames, IA",679
"Davenport,IA-Rock Island-Moline,IL",682
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Omaha, NE",652
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Davenport,IA-Rock Island-Moline,IL",682
"Omaha, NE",652
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Sioux City, IA",624
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Quincy, IL-Hannibal, MO-Keokuk, IA",717
"Sioux Falls(Mitchell), SD",725
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Omaha, NE",652
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Omaha, NE",652
"Ottumwa, IA-Kirksville, MO",631
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Ottumwa, IA-Kirksville, MO",631
"Des Moines-Ames, IA",679
"Davenport,IA-Rock Island-Moline,IL",682
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Omaha, NE",652
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Omaha, NE",652
"Sioux City, IA",624
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Omaha, NE",652
"Sioux City, IA",624
"Sioux City, IA",624
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Ottumwa, IA-Kirksville, MO",631
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Omaha, NE",652
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Rochester, MN-Mason City, IA-Austin, MN",611
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Quincy, IL-Hannibal, MO-Keokuk, IA",717
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Rochester, MN-Mason City, IA-Austin, MN",611
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Sioux Falls(Mitchell), SD",725
"Des Moines-Ames, IA",679
"Sioux City, IA",624
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Omaha, NE",652
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Davenport,IA-Rock Island-Moline,IL",682
"Des Moines-Ames, IA",679
"Sioux City, IA",624
"Des Moines-Ames, IA",679
"Davenport,IA-Rock Island-Moline,IL",682
"Des Moines-Ames, IA",679
"Sioux City, IA",624
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Omaha, NE",652
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Omaha, NE",652
"Des Moines-Ames, IA",679
"Omaha, NE",652
"Sioux City, IA",624
"Des Moines-Ames, IA",679
"Omaha, NE",652
"Des Moines-Ames, IA",679
"Sioux City, IA",624
"Omaha, NE",652
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Sioux City, IA",624
"Sioux City, IA",624
"Sioux City, IA",624
"Sioux City, IA",624
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Sioux City, IA",624
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Sioux City, IA",624
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Sioux Falls(Mitchell), SD",725
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Rochester, MN-Mason City, IA-Austin, MN",611
"Rochester, MN-Mason City, IA-Austin, MN",611
"Quincy, IL-Hannibal, MO-Keokuk, IA",717
"Ottumwa, IA-Kirksville, MO",631
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Sioux City, IA",624
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Rochester, MN-Mason City, IA-Austin, MN",611
"Sioux City, IA",624
"Sioux City, IA",624
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Sioux City, IA",624
"Sioux City, IA",624
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Davenport,IA-Rock Island-Moline,IL",682
"Des Moines-Ames, IA",679
"Rochester, MN-Mason City, IA-Austin, MN",611
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Omaha, NE",652
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Davenport,IA-Rock Island-Moline,IL",682
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Sioux City, IA",624
"Omaha, NE",652
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Omaha, NE",652
"Rochester, MN-Mason City, IA-Austin, MN",611
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Sioux City, IA",624
"Davenport,IA-Rock Island-Moline,IL",682
"Sioux City, IA",624
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Rochester, MN-Mason City, IA-Austin, MN",611
"Omaha, NE",652
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Omaha, NE",652
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Davenport,IA-Rock Island-Moline,IL",682
"Des Moines-Ames, IA",679
"Sioux City, IA",624
"Davenport,IA-Rock Island-Moline,IL",682
"Sioux City, IA",624
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Omaha, NE",652
"Des Moines-Ames, IA",679
"Omaha, NE",652
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Sioux City, IA",624
"Davenport,IA-Rock Island-Moline,IL",682
"Davenport,IA-Rock Island-Moline,IL",682
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Davenport,IA-Rock Island-Moline,IL",682
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Sioux City, IA",624
"Des Moines-Ames, IA",679
"Davenport,IA-Rock Island-Moline,IL",682
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Omaha, NE",652
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Davenport,IA-Rock Island-Moline,IL",682
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Sioux City, IA",624
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Rochester, MN-Mason City, IA-Austin, MN",611
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Rochester, MN-Mason City, IA-Austin, MN",611
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Omaha, NE",652
"Davenport,IA-Rock Island-Moline,IL",682
"Sioux Falls(Mitchell), SD",725
"Sioux City, IA",624
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Sioux City, IA",624
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Sioux City, IA",624
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Sioux City, IA",624
"Des Moines-Ames, IA",679
"Rochester, MN-Mason City, IA-Austin, MN",611
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Ottumwa, IA-Kirksville, MO",631
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Ottumwa, IA-Kirksville, MO",631
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Omaha, NE",652
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Sioux City, IA",624
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Davenport,IA-Rock Island-Moline,IL",682
"Sioux City, IA",624
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Omaha, NE",652
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Sioux City, IA",624
"Rochester, MN-Mason City, IA-Austin, MN",611
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Sioux City, IA",624
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Sioux Falls(Mitchell), SD",725
"Sioux City, IA",624
"Rochester, MN-Mason City, IA-Austin, MN",611
"Rochester, MN-Mason City, IA-Austin, MN",611
"Des Moines-Ames, IA",679
"Rochester, MN-Mason City, IA-Austin, MN",611
"Des Moines-Ames, IA",679
"Sioux City, IA",624
"Davenport,IA-Rock Island-Moline,IL",682
"Sioux City, IA",624
"Sioux City, IA",624
"Sioux City, IA",624
"Omaha, NE",652
"Des Moines-Ames, IA",679
"Sioux City, IA",624
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Omaha, NE",652
"Sioux City, IA",624
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Omaha, NE",652
"Sioux Falls(Mitchell), SD",725
"Omaha, NE",652
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Sioux City, IA",624
"Sioux City, IA",624
"Sioux City, IA",624
"Des Moines-Ames, IA",679
"Sioux City, IA",624
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Sioux City, IA",624
"Davenport,IA-Rock Island-Moline,IL",682
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Sioux City, IA",624
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Rochester, MN-Mason City, IA-Austin, MN",611
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Omaha, NE",652
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Sioux City, IA",624
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Sioux City, IA",624
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Omaha, NE",652
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Sioux City, IA",624
"Rochester, MN-Mason City, IA-Austin, MN",611
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Rochester, MN-Mason City, IA-Austin, MN",611
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Omaha, NE",652
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Omaha, NE",652
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Omaha, NE",652
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Rochester, MN-Mason City, IA-Austin, MN",611
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Omaha, NE",652
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Davenport,IA-Rock Island-Moline,IL",682
"Sioux City, IA",624
"Omaha, NE",652
"Davenport,IA-Rock Island-Moline,IL",682
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Davenport,IA-Rock Island-Moline,IL",682
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Sioux City, IA",624
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Davenport,IA-Rock Island-Moline,IL",682
"Des Moines-Ames, IA",679
"Davenport,IA-Rock Island-Moline,IL",682
"Quincy, IL-Hannibal, MO-Keokuk, IA",717
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Omaha, NE",652
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Davenport,IA-Rock Island-Moline,IL",682
"Sioux City, IA",624
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Davenport,IA-Rock Island-Moline,IL",682
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Rochester, MN-Mason City, IA-Austin, MN",611
"Omaha, NE",652
"Des Moines-Ames, IA",679
"Des Moines-Ames, IA",679
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",637
"Des Moines-Ames, IA",679
"Idaho Falls-Pocatello, ID",758
"Idaho Falls-Pocatello, ID",758
"Idaho Falls-Pocatello, ID",758
"Idaho Falls-Pocatello, ID",758
"Spokane, WA",881
"Boise, ID",757
"Spokane, WA",881
"Idaho Falls-Pocatello, ID",758
"Idaho Falls-Pocatello, ID",758
"Twin Falls, ID",760
"Boise, ID",757
"Spokane, WA",881
"Boise, ID",757
"Twin Falls, ID",760
"Twin Falls, ID",760
"Boise, ID",757
"Boise, ID",757
"Boise, ID",757
"Idaho Falls-Pocatello, ID",758
"Spokane, WA",881
"Spokane, WA",881
"Boise, ID",757
"Spokane, WA",881
"Spokane, WA",881
"Salt Lake City, UT",770
"Spokane, WA",881
"Twin Falls, ID",760
"Idaho Falls-Pocatello, ID",758
"Boise, ID",757
"Boise, ID",757
"Boise, ID",757
"Twin Falls, ID",760
"Idaho Falls-Pocatello, ID",758
"Boise, ID",757
"Idaho Falls-Pocatello, ID",758
"Boise, ID",757
"Boise, ID",757
"Idaho Falls-Pocatello, ID",758
"Boise, ID",757
"Twin Falls, ID",760
"Idaho Falls-Pocatello, ID",758
"Boise, ID",757
"Spokane, WA",881
"Twin Falls, ID",760
"Twin Falls, ID",760
"Twin Falls, ID",760
"Spokane, WA",881
"Spokane, WA",881
"Twin Falls, ID",760
"Boise, ID",757
"Boise, ID",757
"Boise, ID",757
"Idaho Falls-Pocatello, ID",758
"Idaho Falls-Pocatello, ID",758
"Twin Falls, ID",760
"Spokane, WA",881
"Spokane, WA",881
"Spokane, WA",881
"Twin Falls, ID",760
"Spokane, WA",881
"Boise, ID",757
"Spokane, WA",881
"Spokane, WA",881
"Spokane, WA",881
"Idaho Falls-Pocatello, ID",758
"Salt Lake City, UT",770
"Boise, ID",757
"Boise, ID",757
"Idaho Falls-Pocatello, ID",758
"Boise, ID",757
"Boise, ID",757
"Boise, ID",757
"Boise, ID",757
"Twin Falls, ID",760
"Salt Lake City, UT",770
"Spokane, WA",881
"Boise, ID",757
"Boise, ID",757
"Spokane, WA",881
"Boise, ID",757
"Twin Falls, ID",760
"Boise, ID",757
"Spokane, WA",881
"Boise, ID",757
"Boise, ID",757
"Spokane, WA",881
"Boise, ID",757
"Spokane, WA",881
"Spokane, WA",881
"Salt Lake City, UT",770
"Boise, ID",757
"Twin Falls, ID",760
"Boise, ID",757
"Spokane, WA",881
"Spokane, WA",881
"Idaho Falls-Pocatello, ID",758
"Spokane, WA",881
"Spokane, WA",881
"Spokane, WA",881
"Salt Lake City, UT",770
"Spokane, WA",881
"Spokane, WA",881
"Spokane, WA",881
"Idaho Falls-Pocatello, ID",758
"Idaho Falls-Pocatello, ID",758
"Idaho Falls-Pocatello, ID",758
"Idaho Falls-Pocatello, ID",758
"Twin Falls, ID",760
"Spokane, WA",881
"Idaho Falls-Pocatello, ID",758
"Spokane, WA",881
"Idaho Falls-Pocatello, ID",758
"Twin Falls, ID",760
"Spokane, WA",881
"Idaho Falls-Pocatello, ID",758
"Spokane, WA",881
"Idaho Falls-Pocatello, ID",758
"Spokane, WA",881
"Idaho Falls-Pocatello, ID",758
"Twin Falls, ID",760
"Spokane, WA",881
"Twin Falls, ID",760
"Spokane, WA",881
"Spokane, WA",881
"Boise, ID",757
"Twin Falls, ID",760
"Boise, ID",757
"Spokane, WA",881
"St. Louis, MO",609
"Chicago, IL",602
"Evansville, IN",649
"Davenport,IA-Rock Island-Moline,IL",682
"Davenport,IA-Rock Island-Moline,IL",682
"Chicago, IL",602
"St. Louis, MO",609
"Chicago, IL",602
"Champaign & Springfield-Decatur,IL",648
"St. Louis, MO",609
"Rockford, IL",610
"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
"Terre Haute, IN",581
"Davenport,IA-Rock Island-Moline,IL",682
"Chicago, IL",602
"Davenport,IA-Rock Island-Moline,IL",682
"Champaign & Springfield-Decatur,IL",648
"Champaign & Springfield-Decatur,IL",648
"Chicago, IL",602
"Champaign & Springfield-Decatur,IL",648
"Champaign & Springfield-Decatur,IL",648
"St. Louis, MO",609
"Rockford, IL",610
"Champaign & Springfield-Decatur,IL",648
"Peoria-Bloomington, IL",675
"Champaign & Springfield-Decatur,IL",648
"Champaign & Springfield-Decatur,IL",648
"Champaign & Springfield-Decatur,IL",648
"Quincy, IL-Hannibal, MO-Keokuk, IA",717
"Chicago, IL",602
"Rockford, IL",610
"Evansville, IN",649
"Chicago, IL",602
"Quincy, IL-Hannibal, MO-Keokuk, IA",717
"St. Louis, MO",609
"Chicago, IL",602
"Chicago, IL",602
"Champaign & Springfield-Decatur,IL",648
"Chicago, IL",602
"Chicago, IL",602
"St. Louis, MO",609
"Peoria-Bloomington, IL",675
"Chicago, IL",602
"Rockford, IL",610
"Champaign & Springfield-Decatur,IL",648
"Chicago, IL",602
"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
"Chicago, IL",602
"Chicago, IL",602
"St. Louis, MO",609
"Champaign & Springfield-Decatur,IL",648
"Chicago, IL",602
"Davenport,IA-Rock Island-Moline,IL",682
"Champaign & Springfield-Decatur,IL",648
"Chicago, IL",602
"Peoria-Bloomington, IL",675
"Chicago, IL",602
"Champaign & Springfield-Decatur,IL",648
"Quincy, IL-Hannibal, MO-Keokuk, IA",717
"Chicago, IL",602
"Chicago, IL",602
"Chicago, IL",602
"Peoria-Bloomington, IL",675
"Chicago, IL",602
"St. Louis, MO",609
"Terre Haute, IN",581
"Chicago, IL",602
"St. Louis, MO",609
"Peoria-Bloomington, IL",675
"Champaign & Springfield-Decatur,IL",648
"Chicago, IL",602
"Chicago, IL",602
"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
"St. Louis, MO",609
"Davenport,IA-Rock Island-Moline,IL",682
"Champaign & Springfield-Decatur,IL",648
"Chicago, IL",602
"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
"St. Louis, MO",609
"Chicago, IL",602
"Davenport,IA-Rock Island-Moline,IL",682
"Chicago, IL",602
"Evansville, IN",649
"Quincy, IL-Hannibal, MO-Keokuk, IA",717
"Rockford, IL",610
"Rockford, IL",610
"Terre Haute, IN",581
"Chicago, IL",602
"Davenport,IA-Rock Island-Moline,IL",682
"Quincy, IL-Hannibal, MO-Keokuk, IA",717
"Quincy, IL-Hannibal, MO-Keokuk, IA",717
"Peoria-Bloomington, IL",675
"Rockford, IL",610
"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
"St. Louis, MO",609
"St. Louis, MO",609
"Evansville, IN",649
"Chicago, IL",602
"Chicago, IL",602
"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
"St. Louis, MO",609
"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
"Quincy, IL-Hannibal, MO-Keokuk, IA",717
"Chicago, IL",602
"Terre Haute, IN",581
"Champaign & Springfield-Decatur,IL",648
"St. Louis, MO",609
"Champaign & Springfield-Decatur,IL",648
"Champaign & Springfield-Decatur,IL",648
"Chicago, IL",602
"Champaign & Springfield-Decatur,IL",648
"Champaign & Springfield-Decatur,IL",648
"Peoria-Bloomington, IL",675
"Peoria-Bloomington, IL",675
"Rockford, IL",610
"St. Louis, MO",609
"Chicago, IL",602
"Chicago, IL",602
"Chicago, IL",602
"Peoria-Bloomington, IL",675
"Champaign & Springfield-Decatur,IL",648
"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
"Chicago, IL",602
"Champaign & Springfield-Decatur,IL",648
"Chicago, IL",602
"St. Louis, MO",609
"Champaign & Springfield-Decatur,IL",648
"Champaign & Springfield-Decatur,IL",648
"Chicago, IL",602
"Davenport,IA-Rock Island-Moline,IL",682
"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
"Quincy, IL-Hannibal, MO-Keokuk, IA",717
"Peoria-Bloomington, IL",675
"St. Louis, MO",609
"St. Louis, MO",609
"Davenport,IA-Rock Island-Moline,IL",682
"Chicago, IL",602
"St. Louis, MO",609
"Chicago, IL",602
"Champaign & Springfield-Decatur,IL",648
"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
"Champaign & Springfield-Decatur,IL",648
"Chicago, IL",602
"Peoria-Bloomington, IL",675
"Evansville, IN",649
"Chicago, IL",602
"Peoria-Bloomington, IL",675
"Peoria-Bloomington, IL",675
"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
"Rockford, IL",610
"Quincy, IL-Hannibal, MO-Keokuk, IA",717
"Peoria-Bloomington, IL",675
"Champaign & Springfield-Decatur,IL",648
"Chicago, IL",602
"Rockford, IL",610
"Champaign & Springfield-Decatur,IL",648
"Peoria-Bloomington, IL",675
"Chicago, IL",602
"Chicago, IL",602
"Peoria-Bloomington, IL",675
"Davenport,IA-Rock Island-Moline,IL",682
"Chicago, IL",602
"Champaign & Springfield-Decatur,IL",648
"Rockford, IL",610
"Chicago, IL",602
"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
"Champaign & Springfield-Decatur,IL",648
"Chicago, IL",602
"Peoria-Bloomington, IL",675
"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
"Peoria-Bloomington, IL",675
"St. Louis, MO",609
"Rockford, IL",610
"Peoria-Bloomington, IL",675
"Chicago, IL",602
"St. Louis, MO",609
"Davenport,IA-Rock Island-Moline,IL",682
"Davenport,IA-Rock Island-Moline,IL",682
"Peoria-Bloomington, IL",675
"St. Louis, MO",609
"Peoria-Bloomington, IL",675
"Peoria-Bloomington, IL",675
"St. Louis, MO",609
"Champaign & Springfield-Decatur,IL",648
"Peoria-Bloomington, IL",675
"Chicago, IL",602
"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
"Chicago, IL",602
"Davenport,IA-Rock Island-Moline,IL",682
"Chicago, IL",602
"Champaign & Springfield-Decatur,IL",648
"St. Louis, MO",609
"Chicago, IL",602
"Peoria-Bloomington, IL",675
"Chicago, IL",602
"St. Louis, MO",609
"Chicago, IL",602
"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
"Davenport,IA-Rock Island-Moline,IL",682
"Peoria-Bloomington, IL",675
"Chicago, IL",602
"St. Louis, MO",609
"Chicago, IL",602
"Peoria-Bloomington, IL",675
"Evansville, IN",649
"St. Louis, MO",609
"St. Louis, MO",609
"Champaign & Springfield-Decatur,IL",648
"Peoria-Bloomington, IL",675
"Davenport,IA-Rock Island-Moline,IL",682
"St. Louis, MO",609
"Champaign & Springfield-Decatur,IL",648
"Champaign & Springfield-Decatur,IL",648
